RowID,COL_1,COL_2,COL_3,COL_4,COL_5,SOLD
Kq4RQ3xe,-3,VAL_M,1,9,9,0
ElyLlxzK,-2,VAL_B,6,9,-5,0
JHZQ23GA,210,VAL_B,3,3,27,0
h8OfAdqG,,,,9,-4,0
JCMUXfGC,,,,,-18,0
HbWKWoLy,145,VAL_B,2,4,14,0
Oj5VNEHK,,,,,-4,0
L49sT2QP,,,,7,25,0
MeH1vVW1,,,,,-2,0
pEdEJh7p,300,VAL_B,7,21,12,0
s1QUmQTo,,,,18,-10,0
UbycbV3f,,,,9,15,0
C8hQJz8M,,,,12,-12,0
8PbnsK8o,,,,,1,0
cbtFRie9,205,VAL_H,7,12,10,0
Y38JW5Ln,,,,,-9,0
M5GBpesE,145,VAL_B,1,3,8,0
P7OeNPcM,,,,4,12,0
vCOaPp9M,-1,VAL_B,1,4,4,0
d5Cmlkks,,,,27,-12,0
yVJ3KPrD,255,VAL_B,6,7,-6,0
Zu35fwGs,,,,,2,0
ixrAQeYt,-3,VAL_B,4,11,-5,0
G9ocXldb,,,,,7,0
w8HufpZq,220,VAL_A,1,4,-9,0
bJXbu80V,-3,VAL_B,7,3,16,0
SRVctzP0,,VAL_B,,13,15,0
tyO7ozDn,,,,,1,0
9pPGmKnH,-2,VAL_B,2,,5,0
aa0HU4lb,,,,,4,0
96Q8eOeU,210,VAL_B,4,9,-3,0
Erf0nv78,,,,8,-9,0
CyFDVBIq,,,,20,5,0
BsReQ9IA,,,,16,-2,0
ujeLsGfF,,,,9,-7,0
aSMpbkiK,,VAL_B,,7,20,0
lTLvKYCb,,,,8,1,0
8S0BBsKN,,,,18,11,0
DQkxJFSu,280,VAL_D,6,8,23,0
d9OBJLT1,175,VAL_B,1,5,15,0
NNLaBkNv,,,,,12,0
xFWF6ney,,,,16,-9,0
Nk8aLlyf,355,VAL_B,7,9,-2,0
sgsZudwT,,,,7,5,0
m08s7zmz,205,VAL_B,5,4,10,0
rUfHcurK,,,,11,7,0
12ElWYT2,210,VAL_B,7,24,-10,0
WOwys0y7,,,,,14,0
aVcMtu7F,,,,8,-2,0
CHq5oviT,265,VAL_D,7,,-1,0
17Z31I0S,,,,13,-11,0
7SDgS3K8,,VAL_B,,9,15,0
s8wZGN6T,300,VAL_B,7,2,-8,0
ZRLYMyu3,,,,16,1,0
qeBI47m8,300,VAL_B,5,4,2,0
HfmVr2k6,240,VAL_B,4,10,22,0
x99lJDSw,300,VAL_B,5,,-2,0
RzsVa9eJ,,VAL_B,,10,27,0
tmrEfeFi,,VAL_B,,,-4,0
Ecef5mgx,,,,8,19,0
boPzXldm,,,,17,-8,0
lVDqqVMw,,,,,-15,0
3Bh36hht,,,,4,15,0
TUIRaRft,,,,9,15,0
MLinltls,,,,9,-6,0
CPSy2XVh,,,,4,18,0
Ix9b1f8M,230,VAL_B,5,7,20,0
4WDy10is,-3,VAL_B,3,8,-4,0
l4hYoYei,-1,,2,8,-10,0
7FcXHvKU,,,,9,0,0
hO8Oa5bS,,,,,-9,0
fhU0AbsT,130,VAL_B,2,3,22,0
UnmY0d6S,,,,4,7,0
oSYwcqX3,,VAL_B,,9,5,0
EQqV9O2L,-1,VAL_B,1,3,10,0
omv9uyOB,,,,4,-10,0
zx6HvSfr,195,VAL_B,7,,-10,0
JiKy9atU,225,VAL_M,7,6,-1,0
Q7Ec0F1O,,,,,15,0
HIH7JQt3,,,,15,-8,0
yRMQ54Up,-3,VAL_B,7,,-7,0
Npkus7uA,,VAL_B,,7,4,0
404mfOFm,,,,8,5,0
gzfjjxGO,,,,,-15,0
BfA8NlAa,315,VAL_B,6,,14,0
mFLj77yl,320,VAL_B,3,8,5,0
c90RhBQr,,,,17,15,0
kJMM9S6A,130,VAL_B,1,8,20,0
sI9gATrX,,VAL_B,,5,-3,0
yl8eC2I5,,,,15,-1,0
qyF0lSrQ,,,,7,21,0
W12V2B8F,,,,9,20,0
s94f2cj2,215,VAL_B,5,4,-9,0
C6IDINY9,,,,12,1,0
YKo5Mux4,,,,8,3,0
pfGyFTc0,,,,8,12,0
k6YOHU3C,270,VAL_B,3,5,16,0
BfyBvyxh,,,,8,-1,0
WidI4cJS,,,,18,-6,0
CoWCEXLp,240,VAL_H,6,3,-3,0
dfFP5xAX,235,VAL_H,4,6,28,0
dAWzZo7b,,,,7,14,0
jKIayriU,245,VAL_B,6,,-2,0
LyOnTOp7,,,,7,18,0
qLgx9L7W,,VAL_B,,8,20,0
L5ZoXR9M,185,VAL_B,4,14,-3,1
YxrxsZsf,250,VAL_B,6,,1,0
MnZRII6H,,,,18,4,0
Om4DYpLq,,,,3,4,0
xI866YBm,,,,4,18,0
DpnyVtrL,,,,9,8,0
ddhsHonf,,,,7,18,0
Eh32ocn2,275,VAL_B,7,2,-10,1
tG6Rx7gY,190,VAL_B,3,,13,0
2Guc8OgB,,,,8,9,0
VlbVbgh4,175,VAL_B,3,9,6,0
4rk5F8x0,,,,6,-9,0
95U1TZTe,,,,8,-10,0
eElAOXCW,,,,8,1,0
vWrUO8OY,,,,,13,0
xjyI5BVb,180,VAL_B,2,8,1,0
HfWAJmwv,,,,8,9,0
sKotVmMs,,,,8,-10,0
jOfhO9n6,,,,8,10,0
XV4UeNE0,,,,8,0,0
bzswofJv,,VAL_B,,9,15,0
HTQaVx2q,,,,,20,0
ZLKUmUoF,,VAL_B,,,13,0
X3tSkSLc,,,,9,21,0
y8yBIOPT,,,,12,-6,0
vrVOb65D,-3,VAL_B,7,7,-10,0
TVcitHHl,220,VAL_B,5,3,-3,0
zTxzeD7a,195,VAL_B,6,8,-7,0
sLCWCZ5n,,VAL_B,,8,5,0
cfAZKNqp,,,,,-8,0
5tehMJqz,,,,15,-7,0
PMuPbVRX,,,,,-11,0
JfHf7rBe,335,VAL_B,3,49,-7,0
CcS3g9J7,,,,13,-8,0
xcyXj584,300,VAL_B,7,8,22,0
XbivWpNu,,,,,14,0
F5053hs6,-1,VAL_B,1,9,22,0
BPfcb3g1,,,,11,16,0
Lm3FoS1f,,,,,18,0
0ieYooSw,,,,,12,0
L4j7Xpgx,,,,,-12,0
aol6cX5w,,,,9,12,0
hfx6QWPD,,,,,20,0
trcEcCJH,230,VAL_B,2,,-4,0
mAd9GIif,,,,,16,0
RFa2kE1U,,,,18,-1,0
TBa38lmw,360,VAL_B,5,9,-5,0
ilQTXKuh,,,,16,-14,0
EADn97GO,,VAL_B,,15,-5,0
6Efs9D7d,175,VAL_B,6,7,3,0
9nq4HO5A,245,VAL_B,5,7,-8,0
ttt70dta,300,VAL_B,7,8,2,0
uDyqTOTg,210,VAL_H,7,,-2,0
enOlLkwz,,,,16,-9,0
cRWvRiUc,225,VAL_B,7,9,-2,0
FVm3y8IH,365,VAL_B,3,8,-6,0
yTJg2dRm,,,,3,2,0
BJOlNJx5,,,,,-13,0
ZLi2quNo,325,VAL_B,7,4,-1,0
2B3lXAh4,,,,,17,0
aeAElhph,,,,8,-8,0
gPt95KBe,255,VAL_B,2,15,-14,0
uJeVr4EV,,,,10,2,0
TsDfqmWi,,,,7,-4,0
dAdKk3gT,,,,7,11,0
dW7yx6iN,140,VAL_B,4,7,23,0
6FmpKp0f,240,VAL_B,3,3,-16,0
2akeF8JN,,,,15,-12,0
82pue39M,275,VAL_B,2,9,-3,0
vVBt63wA,-1,VAL_D,1,9,0,0
J547CPsy,,,,21,17,0
2dAnzbt0,,,,7,-2,0
vHMNmnrZ,315,VAL_B,7,25,20,0
PEb24XJk,,,,14,-1,0
9VE4VlIO,,,,,-7,0
QlwjFc0F,240,VAL_B,4,8,15,0
LqlSCLZ7,,,,9,19,0
d194uptb,-2,VAL_B,6,4,-7,0
sp2VeP82,250,VAL_H,1,9,4,0
jZYiFWF6,-3,VAL_B,4,18,-5,0
FfFiOZHW,,,,7,-12,0
e6WMJ1kX,,,,11,-6,0
lulDyxfj,,,,7,10,0
PS44hDVB,,,,51,-9,0
lmddgxpr,195,VAL_M,5,9,5,0
kGXhIifd,-1,VAL_B,2,9,4,0
dLfreOf1,,,,,-10,0
ZMk5SdU5,295,VAL_B,7,,-1,0
dnoyuYwv,270,VAL_B,1,3,16,0
QMPOH0z4,,,,9,4,0
7WNyVKcT,-3,VAL_B,7,4,-8,0
ECCypn11,180,VAL_B,5,2,9,0
ALCXKt83,215,VAL_B,4,4,7,0
jNd2l6HC,,,,15,-16,0
dDXkfWAL,200,VAL_K,4,,17,0
Y2Zt8Dn3,,,,7,17,0
rUBN7XMh,,,,9,9,0
TwSRwOq5,,,,7,10,0
FNmeMy34,-2,VAL_B,6,8,-8,0
9WjyjeAP,,,,18,5,0
s3pevgid,,VAL_B,,27,3,0
qbcr3eAs,260,VAL_M,5,12,9,0
boYX4iRf,,,,4,16,0
s9blZ1Jv,,,,11,-6,0
N1jztYIE,,,,4,15,0
SYXeT2JW,240,VAL_B,2,4,-13,0
LMBg557x,,,,11,-10,0
ur40uRza,190,VAL_B,4,7,15,0
2cOsYz5h,265,VAL_B,7,9,18,0
oe7TwzZY,240,VAL_B,1,10,-7,0
uuJB1zwj,,,,3,8,0
gCc3QC4V,,,,9,-5,0
ovgZIpgZ,-3,VAL_A,7,18,6,0
ckphPiwh,,VAL_B,,7,11,0
LL8HVW8I,220,VAL_B,4,8,12,0
XscVoXsk,,,,8,19,0
BBFrqhQJ,-3,VAL_B,7,11,2,0
yequ7HTD,310,VAL_K,7,30,-2,0
YmiBidFc,305,VAL_B,7,16,5,0
vky78N0H,295,VAL_B,3,22,5,0
wpzIntnO,,,,17,-13,0
e5FcE4Yg,,,,8,12,0
9LlUfBKk,265,VAL_B,7,8,-7,0
jOGQIR2c,,,,8,-10,0
cV7jDj5G,,,,7,-3,0
UQnnPKen,,,,9,11,0
N6tFybgh,195,VAL_B,7,4,5,0
sM4CJCwV,285,VAL_D,3,5,-3,0
eeErMGh0,250,VAL_B,5,,-6,0
na3RNIBc,,,,9,10,0
8QSTiLg3,,,,8,10,0
ZRrSx3t1,-3,VAL_B,2,9,-5,0
MFQqFNrQ,,,,4,13,0
DQ6tupxD,105,VAL_B,1,9,24,0
Q7Vk1LDp,,,,7,-13,0
GQyKIt6z,415,VAL_B,5,3,-1,0
7puwlLWg,240,VAL_B,1,9,13,0
EGtIsp7U,-1,VAL_B,3,9,-5,0
ITEsgMC6,150,VAL_H,5,,3,0
TBfR0B6h,250,VAL_B,1,4,-3,0
nqcHvxZy,,,,8,18,0
jJ6eIk1X,,,,,-10,0
BmqnH3SX,,,,50,17,0
x0Uiipox,,,,8,14,0
qIrIF2te,-3,VAL_B,4,7,-1,0
2HJoch5A,260,VAL_B,3,7,13,0
hpINcifd,,,,,-11,0
AP7wc2ko,165,VAL_B,1,3,7,0
8Gf2pq80,,,,10,17,0
AGt0TuNZ,,,,9,-1,0
7qJfq3vi,215,VAL_A,5,3,27,0
7wLyHsfz,,,,3,2,0
u6tQAhAh,310,VAL_D,7,9,-2,0
68g7k0jN,,,,9,6,0
rR3uLHs2,240,VAL_B,3,9,-7,0
CrdOFgAC,,,,11,-9,0
G7B2GAH8,-3,VAL_B,6,12,25,0
v1is2Znq,,,,14,0,0
ejSrFoIT,,,,8,16,0
iI0fhCfF,,,,2,-10,0
MIwsVV4Q,345,VAL_B,6,,-12,0
w4Bvcxtp,340,VAL_A,7,7,-7,0
7ClxrRue,,,,7,-5,0
Dyzfz5iG,,,,16,-6,0
S6GpriZ3,205,VAL_B,3,3,1,0
aEWvounu,135,VAL_B,1,4,39,0
TLHuCHs8,,,,18,21,0
Dk5ywtx8,,,,33,-10,0
6ZkTRBcf,-3,VAL_B,6,8,21,0
N1Koz33X,155,VAL_B,1,8,35,0
xTcqfL5K,210,VAL_B,7,3,-8,0
Wo4eVgIr,,,,,-14,0
uzZbkXbX,150,VAL_A,1,4,36,0
M1be1NdX,,,,9,13,0
Qm7A60FY,170,VAL_A,4,7,29,0
qdj7KzNn,160,VAL_B,1,3,20,0
zHxBjL4b,,,,13,13,0
j0K3QqAf,,,,12,1,0
sYTmKCWl,-1,VAL_D,2,9,1,0
mnDcE3Vf,,,,,21,0
ETOer9eM,,,,7,-1,0
dX4w73Y9,,,,8,-1,0
paBdltK4,375,VAL_B,7,7,2,0
xsJrLXTR,275,VAL_B,5,9,14,0
eG4QaEjd,,,,8,1,0
2TrT9WPU,220,VAL_B,7,,-7,0
ldHJoZBb,,,,4,4,0
yarA6BW0,,,,7,15,0
NUGsuTBg,155,VAL_A,3,11,48,0
eatYmPWn,115,VAL_B,1,4,28,0
rS1FKB6n,340,VAL_B,4,5,-2,0
reXRj47G,,,,7,10,0
QDHasmJs,210,VAL_B,7,4,22,0
2fBBahFI,310,VAL_B,7,2,0,0
b4CAwpg8,,,,7,14,0
zvCZQefR,,,,,2,0
qEvfxdf1,200,VAL_B,2,,11,0
d4Anuzdf,,,,,-8,0
XQbeaIAv,,,,7,21,0
bVOpAPyv,200,VAL_B,6,2,-7,0
J1sLVB5o,,,,,-2,0
KLC4ONQb,,,,8,-8,0
63M2eDtu,,,,15,-3,0
qjnUtUjI,,,,4,14,0
ASAfb0ib,,,,,1,0
txrJ9v3V,,,,8,-7,0
tuu83BgN,265,VAL_B,7,9,-2,0
0RNtZeIk,,VAL_B,,8,4,0
c6yRpKSE,215,VAL_B,1,4,11,0
MAE0EqUO,-3,VAL_B,-3,,16,0
4qh5GpN6,,,,9,6,0
dttNnIuc,,,,8,-4,0
Y8o4iWvK,,,,7,9,0
E4LJi2Q5,220,VAL_H,7,31,5,0
fYH25lkS,,,,17,-13,0
5KjdGkUe,,,,7,16,0
z7EqJOC1,,,,,14,0
84cAwZE6,,,,8,12,0
yuOwwuKg,,,,8,15,0
1hV9hmVP,220,VAL_B,5,14,-3,0
63wWzqdr,,,,12,20,0
1hNLez9Q,,,,6,-12,0
z8ZstDmP,,,,,-1,0
EPBCyV0n,300,VAL_B,6,16,-5,0
ur74e6p1,,,,9,13,0
iN07Duxl,,,,8,13,0
aWTzhLjl,315,VAL_B,7,3,5,0
HGGfms6r,,,,18,19,0
R5R6vbV6,,,,,4,0
6PEEVoY9,,,,9,-5,0
uC04EntX,255,VAL_B,2,11,-11,0
9tXce0BY,335,VAL_B,2,,6,0
ZDi9zZm0,,,,14,6,0
G5kABIfQ,,,,17,-6,0
9L1p3wxj,190,VAL_B,6,,18,0
TaKMxvnF,200,VAL_B,5,8,11,0
GUfmZhTq,,,,7,-2,0
OJWKs3S6,,,,7,-10,0
DCNhSPQw,,,,7,3,0
FcDUcJyL,-3,VAL_B,6,9,16,0
3UsDNmmz,,,,7,18,0
PCtqBzMg,,,,,2,0
i2n9AW6T,230,VAL_B,2,,12,0
vImhaGFu,,,,,25,0
rwWHd4MB,215,VAL_B,5,9,-12,0
qN5O4gCE,,,,8,5,0
PmLn8tMH,270,VAL_A,1,7,-7,0
jep7TCe8,,,,7,-4,0
wtBVpdcC,,,,18,17,0
vATNVIWk,,,,,2,0
O550W1Lo,,,,8,-10,0
3lmLv3hY,210,VAL_B,6,9,-10,0
n5fJoZCn,,,,,-3,0
55bmNM7k,190,VAL_B,5,7,-6,0
trt0lEpb,235,VAL_B,2,6,29,0
Azzyg3HH,180,VAL_B,1,11,20,0
81FRZzZK,165,VAL_B,3,6,12,0
6AcBIaLn,305,VAL_B,6,5,-4,0
NAZ5NQBc,355,VAL_F,5,5,-3,0
mQdxf8va,,,,10,-6,0
JtXQiCXD,,,,9,-10,0
2cnhqu4D,,,,7,-3,0
pfWPYge3,205,VAL_B,7,7,-6,0
Hqz7kB2U,,,,4,-13,0
92Gvdu0p,,,,15,-2,0
iNFtTO0b,290,VAL_B,7,4,-5,0
enCcPp6J,,,,9,13,0
4wMdQwZd,,,,,4,0
frm6T1r7,,,,,-13,0
EEUsHuEK,,,,,4,0
JKZMbqZS,160,VAL_B,2,8,18,0
0Qd9ib6p,345,VAL_B,7,,-8,0
mVZ5osvq,150,VAL_A,1,4,12,0
9q7qQmOo,215,VAL_B,5,3,21,1
cfJzYa7Y,260,VAL_B,4,19,5,0
lmHjUSr0,,,,11,5,0
QDXJbZPi,260,VAL_B,7,5,-7,0
t2gmfF4R,,,,10,19,0
3zZvfoIT,,VAL_B,,11,-7,0
n4MX0VWi,,,,8,-8,0
bDlnrM00,,,,18,-5,0
M3xkHVOU,225,VAL_B,1,8,-4,0
CqCbtsTb,135,VAL_B,6,,-1,0
JSqPde97,,,,8,3,0
SZGJqlEc,,,,,2,0
cwrH3mBZ,,,,,15,0
GS1JscrX,,,,8,13,0
PXBOlSZC,,,,,17,0
bhepIL9l,,,,11,-6,0
TwwjkILU,220,VAL_B,4,8,2,0
vVPje6Yb,,VAL_B,,3,1,0
LBIdgUm1,,,,,1,0
tvQyPn2V,,,,,7,0
Ck0H5F3H,270,VAL_B,4,8,4,0
G57SDglj,185,VAL_B,1,7,19,0
DzL4WMa0,,,,8,22,0
dGBJ3A4N,,,,17,7,0
I2XvEr9X,240,VAL_B,4,,12,0
lk4VytZ5,170,VAL_B,2,6,28,0
rpcCflI2,,,,16,1,0
7ABtwg6I,-1,VAL_B,2,8,35,0
bOdseWIF,190,VAL_H,7,3,0,0
DWcW9bGH,250,VAL_B,4,3,-3,0
BvgswzX7,,,,8,2,0
wf5PCdui,295,VAL_I,7,7,-2,0
UfBB1AS4,,,,18,-10,0
WBoAbOMw,,,,15,3,0
MNIWc6w8,,,,,12,0
3VhRSVb5,310,VAL_B,5,13,-7,0
bd5dU06W,,,,7,3,0
aNrnAPgK,225,VAL_B,7,7,6,0
fOPMuYVY,210,VAL_B,1,17,-9,0
KNAZvRUK,,,,16,12,0
0VcZ1vv9,,,,9,11,0
HdzwLc45,190,VAL_B,5,2,17,0
3kK7esrO,325,VAL_B,5,7,11,0
FkQVGM76,,,,9,-3,0
ecjQocgg,200,VAL_B,3,9,19,0
6f3lNv5L,,,,8,4,0
GHu6G16G,,,,8,5,0
MRRPgVw5,280,VAL_B,4,8,1,0
KWn3cHrK,,,,17,13,0
XAlTBp1c,,,,,2,0
h11YAWGR,215,VAL_B,3,14,2,0
vvHhgM2U,265,VAL_B,6,7,14,0
RP616J7M,,,,9,16,0
vhlnse5w,,,,17,-12,0
PSMwINfd,,,,7,17,0
HvUTp0R8,,,,6,-6,0
efx1oXRI,245,VAL_B,5,15,0,0
DqA2iR5S,275,VAL_B,7,7,17,0
R6VcaZEu,,,,17,18,0
LxmzhjRc,,,,14,19,0
YROKKWqT,140,,1,6,17,0
IJbqdKNh,,,,8,-2,0
RZehiFvs,225,VAL_B,3,17,1,0
1RAAw3we,,,,,21,0
B64FcP44,,,,,-1,0
6vsNGTlr,120,VAL_B,1,7,25,0
kQp35LZp,,,,8,15,0
RlWTocy7,165,VAL_B,4,6,5,0
Sy1OIPXa,,,,6,-12,0
M7vWW2qR,,,,8,17,0
7CE5JzSw,,VAL_B,,7,20,0
KrKjH3nq,190,VAL_B,7,2,-9,0
KC7sT1NP,250,VAL_M,4,4,14,0
qf3tWB7Y,,,,34,-2,0
YBpqyWBS,,,,26,6,0
A0eQpcrG,,,,18,-1,0
ryuJnuj5,,,,,-11,0
nZzOZdtO,,,,8,0,0
Xdgpvn3S,230,VAL_B,3,9,0,0
zkHjvEBF,160,VAL_B,3,9,25,0
6l75HEL3,150,VAL_B,2,9,15,0
e5GFxayr,255,VAL_B,3,10,-12,0
jGsj0m7T,280,VAL_B,1,7,15,0
JVuFdeEm,,,,4,-7,0
gMs834Mf,150,VAL_B,4,5,20,0
MJwbBj1M,,,,18,-3,0
IHl271RT,,,,9,11,0
1VBTE1XK,,,,,-14,0
UN4nCfyY,,,,8,16,0
HSYYnXSR,,,,7,1,0
aJpi9Mzh,,,,38,9,0
pS0oFvmS,,,,9,21,0
ssTKxDJt,265,VAL_F,6,9,11,0
rzEnzFlJ,,,,,-3,0
tHI2uaT4,,,,13,-3,0
9mJcnJaO,270,VAL_A,7,7,-7,0
XlN2tuOl,270,VAL_B,1,5,10,0
0QcoLYqh,,,,8,20,0
fQmSsqUA,,,,7,12,0
Ttn5wThX,,,,9,-5,0
slQQxECD,115,VAL_H,1,,29,0
bXCIs9ND,135,VAL_B,1,5,12,0
ZOIT1Oxc,230,VAL_B,7,16,20,0
6O2u6jM3,320,VAL_H,7,4,-2,0
HjNMpysl,260,VAL_B,4,5,-2,0
McyjIDOZ,,,,34,18,0
KlHrFXH2,-3,VAL_B,6,17,12,0
0c52O0zB,,,,8,-6,0
WLlu1uuE,165,VAL_B,7,8,-1,0
Ap0aa2fj,-3,VAL_B,5,2,-2,0
H8aUO3wj,200,VAL_B,4,8,-3,0
TlqONApb,,,,14,-9,0
y3eDJH10,,,,7,-6,0
9fPYSFnM,225,VAL_B,1,19,-2,0
nYJs45V6,,,,19,22,0
uh9bcbnj,170,VAL_B,5,8,16,0
KuSrRctu,,,,8,15,0
yV7wZ1SQ,185,VAL_B,4,2,11,0
ACFWbDeD,,,,,-4,0
NnLcfa0f,325,VAL_B,1,6,-7,0
1zlG85lD,310,VAL_M,3,9,-3,0
E5CWFeZB,200,VAL_D,6,9,3,0
Sihu2BOS,,,,11,6,0
7vuzPHqZ,,,,3,2,0
I8zAGy2Z,,,,,-1,0
w8TdUPDS,,,,18,-4,0
Vfdelbwp,225,VAL_B,3,8,17,0
e5LtLd6q,210,VAL_B,3,4,7,0
xCuKC5aD,,,,18,13,0
KCKINeAF,,,,8,8,0
MTBr9GY3,,,,8,3,0
Y2RppXr5,,,,8,7,0
kwwTUjAJ,215,VAL_B,4,9,-10,0
FY9L3Xof,888,VAL_B,8,6,20,0
O2VS7LXh,,,,,4,0
M5DoHct1,,,,8,10,0
xPgmxbCG,200,VAL_B,1,3,-6,0
k9SysZbK,195,VAL_B,1,19,24,0
1Pt2pJcM,,,,9,17,0
UlM1iZPo,,,,7,3,0
EEboQEbj,225,VAL_B,2,7,-4,0
cezmAgr8,235,VAL_B,2,7,10,0
VObypILb,,,,7,-1,0
ff7HWKme,180,VAL_A,4,8,1,0
75Pa22re,375,VAL_B,1,11,2,0
dwLAKxjv,,,,35,18,0
Hs2JrlXI,,,,9,17,0
GuCZ4EtR,,VAL_B,,3,-9,0
eOTewlFf,,,,2,9,0
c6VtLFR6,,,,,-16,0
yGZe7LJS,-3,VAL_B,7,3,8,0
lh6n1rUk,235,VAL_B,2,7,-15,0
t9Pz0V5P,,,,7,-12,0
NTykAZFe,135,VAL_B,1,12,36,0
90GNhkxe,200,VAL_B,1,9,2,0
PJixwVO8,,,,9,15,0
VE2Ayv9D,,VAL_B,,,-1,0
kk1vIa5s,205,VAL_B,5,11,18,0
tbCUEOYN,,,,15,13,0
QTz5EYl7,,VAL_D,,,19,0
UzT46ws8,,,,7,-9,0
9rdv1gmO,,,,6,19,0
Zqebocaw,,,,10,11,0
z64UqzTz,,,,,16,0
n8x2ermX,,,,39,8,0
GrzElbFM,-2,VAL_B,2,9,1,0
yoL2hUsH,285,VAL_B,6,9,6,0
YxpDLO7J,150,VAL_B,5,7,5,0
U6jPfQI9,230,VAL_B,3,3,19,0
8xKHQbGw,,,,10,-12,0
v5d6uDQ5,,,,16,8,0
FmNaVRYd,,,,8,-9,0
da9kdA9I,,,,9,3,0
JWzJ1dbA,,,,9,11,0
0Tj8Ncfb,180,VAL_A,3,11,37,0
WUWn6C6U,200,VAL_B,1,8,5,0
jop2ZMny,235,VAL_M,6,5,20,0
RzntHJPn,,,,18,-2,0
VAUApg8g,,,,8,-2,0
FYku4cyR,,,,12,-10,0
Lf2nuV2T,,,,44,-1,0
8FDU72pM,,,,14,5,0
pq5UZQDf,-3,VAL_M,3,4,17,0
a1SH4DJx,,,,17,20,0
gsACgnsC,230,VAL_B,1,7,1,0
OEojOsk8,155,VAL_B,1,4,20,0
xDqhm5cI,,,,12,-8,0
AGXllyaO,180,VAL_B,7,8,17,0
4qhH3O2n,215,VAL_B,2,9,17,0
Xl3a84a8,-3,VAL_M,6,4,1,0
gqnfysFC,190,VAL_B,4,8,-3,1
RSRG76m7,,,,,-11,0
9m1plnC8,,VAL_B,,4,16,0
eAWNX71x,888,VAL_B,8,5,3,0
1fHU4YKD,,,,9,1,0
cmBtPm2H,,,,7,4,0
QjXEQR8e,290,VAL_B,7,,-1,0
CvfLeIym,,,,9,2,0
uJsAJvjZ,245,VAL_B,4,7,17,0
0Rqs7DrE,,,,,-12,0
qWXsQajQ,-1,VAL_B,2,7,17,0
GqWEVY4S,,,,4,14,0
QH0CkVAX,200,VAL_D,7,6,-1,0
d31SVGmC,,,,,10,0
7OFu2Dvt,230,VAL_B,7,9,6,0
feR4zhov,,,,8,12,0
PVZgceQy,,,,7,5,0
JecCvhyw,,,,14,-9,0
10XMh39E,,,,7,8,0
joMoPZyp,210,VAL_B,1,,-1,0
rD25HlAS,,VAL_B,,7,21,0
KFRmwBAX,175,VAL_B,4,9,15,0
5RLOLJ04,,,,,14,0
PfsJzZJz,,,,,19,0
HvvzgnLX,210,VAL_B,4,20,18,0
jDBctrcy,,,,,-4,0
Oa4XyJtg,305,VAL_B,7,4,-12,0
mmSpw5Lg,275,VAL_M,1,5,8,0
hg8zq2DH,280,VAL_B,5,17,-6,0
tIG64VWm,,,,,10,0
m4ipdQVY,,,,13,7,0
JW6RbiQD,,,,18,-6,0
rln6mSdn,,,,7,-7,0
upz0wWqE,,,,8,-12,0
8wrhDQNx,,,,9,-5,0
wPLL8s4k,355,VAL_B,5,7,7,0
PdridySX,-3,VAL_B,7,12,13,0
uTmsnrpj,210,VAL_B,5,10,10,0
ClfIhQ3V,130,VAL_M,3,8,15,0
3XMN1Ajf,,VAL_B,,4,23,0
kiOGDbqL,,,,,1,0
r2Cq3oDo,270,VAL_B,5,7,23,0
qc0fsQhp,-1,VAL_B,1,8,4,0
mL51ovYa,165,VAL_B,4,3,26,0
UxEyRzQ1,,,,9,17,0
MF4YSb8t,,,,18,13,0
xURmrvBi,205,VAL_B,5,,-1,0
UZhmIgld,,,,8,14,0
ztXj6Dbl,145,VAL_B,8,,40,0
51umTi5S,,,,8,-1,0
hkxOrs2C,,,,16,6,0
TbDOnea6,240,VAL_F,4,8,2,0
YAKzYrPt,180,VAL_B,7,7,7,0
9tXi01zd,,,,,-18,0
M9ljwIw7,200,VAL_B,6,3,17,0
689cmZoz,245,VAL_A,6,7,-8,0
7MKfbzgN,290,VAL_B,5,8,6,0
bpYmyPd6,,,,8,-8,0
Tc9b9F8y,,,,17,-12,0
fRMqvQQ4,250,VAL_B,5,5,3,0
nf6DrXlh,240,VAL_B,4,4,15,0
cVW79sb5,195,VAL_I,5,,0,0
9HYVA6OF,,,,9,-2,0
2siHNrTT,295,VAL_B,4,,0,0
013dXZaQ,-3,VAL_B,7,2,0,0
06shvOef,,,,9,-6,0
Bq8Zvauj,,,,11,-8,0
dOTpPt8N,,VAL_B,,21,-4,0
v84qMFEi,,,,53,23,0
P074X0rf,,,,18,2,0
OzDAodpO,-3,VAL_B,3,5,3,0
Gz11iv0p,,,,34,2,0
lYAZEeXA,-3,VAL_B,4,,14,0
iSyrPaj5,,,,22,16,0
ZobH8ApY,225,VAL_B,3,7,-10,0
OZPgTlWQ,,,,8,-4,0
pECRkvfC,265,VAL_B,5,9,3,0
njBxrZqB,260,VAL_B,4,10,4,0
EwfTyQuA,155,VAL_A,2,20,13,0
pAI401wL,130,VAL_B,1,7,28,0
QfJbweTn,,,,9,-2,0
bJcxCqiA,310,VAL_B,5,5,9,0
ylMBx5s9,,,,,2,0
HiBQURKP,225,VAL_B,3,7,19,0
zKIcqHLg,,,,2,1,0
MTyKwMwO,150,VAL_A,1,9,41,0
h8NFcpie,205,VAL_B,1,14,-3,0
Ele40AJD,,VAL_B,,21,-3,0
AFhboEIk,155,VAL_B,1,11,18,0
DzDv33a5,220,VAL_B,4,7,24,0
